Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,TotalIncome,EMI,Income_to_Loan,Loan_Status
0,0,3,0,0,3083,0.0,255.0,360.0,1.0,0,3083.0,0.7083333333333334,12.090196078431372,1
1,0,0,1,0,6045,0.0,115.0,360.0,0.0,0,6045.0,0.3194444444444444,52.56521739130435,0
1,1,3,0,0,5250,0.0,94.0,360.0,1.0,2,5250.0,0.2611111111111111,55.851063829787236,0
1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,0,16783.0,0.8444444444444444,55.20723684210526,0
1,1,3,1,0,4931,0.0,128.0,360.0,1.0,1,4931.0,0.35555555555555557,38.5234375,0
1,1,1,0,0,6083,4250.0,330.0,360.0,1.0,2,10333.0,0.9166666666666666,31.312121212121212,1
1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1,4269.0,0.37222222222222223,31.85820895522388,1
0,0,1,0,0,3481,0.0,155.0,36.0,1.0,1,3481.0,4.305555555555555,22.45806451612903,0
0,0,0,0,0,7200,0.0,120.0,360.0,1.0,0,7200.0,0.3333333333333333,60.0,1
1,0,0,0,1,5166,0.0,128.0,360.0,1.0,1,5166.0,0.35555555555555557,40.359375,1
1,0,0,0,0,4095,3447.0,151.0,360.0,1.0,0,7542.0,0.41944444444444445,49.94701986754967,1
1,1,2,0,0,4708,1387.0,150.0,360.0,1.0,1,6095.0,0.4166666666666667,40.63333333333333,1
1,1,3,0,0,4333,1811.0,160.0,360.0,0.0,2,6144.0,0.4444444444444444,38.4,1
0,0,0,0,0,3418,0.0,135.0,360.0,1.0,0,3418.0,0.375,25.31851851851852,0
0,0,1,0,0,2876,1560.0,90.0,360.0,1.0,2,4436.0,0.25,49.28888888888889,1
0,0,0,0,0,3237,0.0,30.0,360.0,1.0,2,3237.0,0.08333333333333333,107.9,1
1,1,0,0,0,11146,0.0,136.0,360.0,1.0,2,11146.0,0.37777777777777777,81.95588235294117,1
1,0,0,0,0,2833,1857.0,126.0,360.0,1.0,0,4690.0,0.35,37.22222222222222,1
1,1,0,0,0,2620,2223.0,150.0,360.0,1.0,1,4843.0,0.4166666666666667,32.28666666666667,1
1,1,2,0,0,3900,0.0,90.0,360.0,1.0,1,3900.0,0.25,43.333333333333336,1
1,1,1,0,0,2750,1842.0,115.0,360.0,1.0,1,4592.0,0.3194444444444444,39.93043478260869,1
1,1,0,0,0,3993,3274.0,207.0,360.0,1.0,1,7267.0,0.575,35.106280193236714,1
1,1,0,0,0,3103,1300.0,80.0,360.0,1.0,2,4403.0,0.2222222222222222,55.0375,1
1,1,0,0,0,14583,0.0,436.0,360.0,1.0,1,14583.0,1.211111111111111,33.44724770642202,1
0,1,0,1,0,4100,0.0,124.0,360.0,1.0,0,4100.0,0.34444444444444444,33.064516129032256,1
1,0,1,1,1,4053,2426.0,158.0,360.0,0.0,2,6479.0,0.4388888888888889,41.00632911392405,0
1,1,0,0,0,3927,800.0,112.0,360.0,1.0,1,4727.0,0.3111111111111111,42.205357142857146,1
1,1,2,0,0,2301,985.7999878,78.0,180.0,1.0,2,3286.7999878,0.43333333333333335,42.13846138205128,1
0,0,0,0,0,1811,1666.0,54.0,360.0,1.0,2,3477.0,0.15,64.38888888888889,1
1,1,0,0,0,20667,0.0,128.0,360.0,1.0,0,20667.0,0.35555555555555557,161.4609375,0
1,0,0,0,0,3158,3053.0,89.0,360.0,1.0,0,6211.0,0.24722222222222223,69.78651685393258,1
0,0,0,0,1,2600,1717.0,99.0,300.0,1.0,1,4317.0,0.33,43.60606060606061,0
1,1,0,0,0,3704,2000.0,120.0,360.0,1.0,0,5704.0,0.3333333333333333,47.53333333333333,1
0,0,0,0,0,4124,0.0,115.0,360.0,1.0,1,4124.0,0.3194444444444444,35.86086956521739,1
1,0,0,0,0,9508,0.0,187.0,360.0,1.0,0,9508.0,0.5194444444444445,50.844919786096256,1
1,1,0,0,0,3075,2416.0,139.0,360.0,1.0,0,5491.0,0.3861111111111111,39.50359712230216,1
1,1,2,0,0,4400,0.0,127.0,360.0,0.0,1,4400.0,0.3527777777777778,34.645669291338585,0
1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,2,4713.0,0.37222222222222223,35.17164179104478,1
0,0,0,0,0,5417,0.0,143.0,480.0,0.0,2,5417.0,0.29791666666666666,37.88111888111888,0
1,1,0,0,0,2383,3334.0,172.0,360.0,1.0,1,5717.0,0.4777777777777778,33.23837209302326,1
1,1,3,0,0,4416,1250.0,110.0,360.0,1.0,2,5666.0,0.3055555555555556,51.50909090909091,1
1,1,1,0,0,6875,0.0,200.0,360.0,1.0,1,6875.0,0.5555555555555556,34.375,1
0,1,1,0,0,4666,0.0,135.0,360.0,1.0,2,4666.0,0.375,34.56296296296296,1
0,0,0,0,0,5000,2541.0,151.0,480.0,1.0,0,7541.0,0.3145833333333333,49.94039735099338,0
1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,2,4939.0,0.3138888888888889,43.70796460176991,0
1,1,0,1,0,1800,2934.0,93.0,360.0,0.0,2,4734.0,0.25833333333333336,50.903225806451616,0
1,1,0,1,0,2875,1750.0,105.0,360.0,1.0,1,4625.0,0.2916666666666667,44.04761904761905,1
0,0,0,0,0,5000,0.0,132.0,360.0,1.0,0,5000.0,0.36666666666666664,37.878787878787875,1
1,1,1,0,0,1625,1803.0,96.0,360.0,1.0,2,3428.0,0.26666666666666666,35.708333333333336,1
1,0,0,0,0,4000,2500.0,140.0,360.0,1.0,0,6500.0,0.3888888888888889,46.42857142857143,1
1,0,0,1,0,2000,0.0,128.0,360.0,1.0,2,2000.0,0.35555555555555557,15.625,0
0,0,0,0,0,3762,1666.0,135.0,360.0,1.0,0,5428.0,0.375,40.20740740740741,1
0,0,0,0,0,2400,1863.0,104.0,360.0,0.0,2,4263.0,0.28888888888888886,40.99038461538461,0
1,0,0,0,0,20233,0.0,480.0,360.0,1.0,0,20233.0,1.3333333333333333,42.15208333333333,0
1,1,2,1,0,7667,0.0,185.0,360.0,1.0,0,7667.0,0.5138888888888888,41.443243243243245,1
0,0,0,0,0,2917,0.0,84.0,360.0,1.0,1,2917.0,0.23333333333333334,34.726190476190474,1
1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,5332.0,0.30833333333333335,48.03603603603604,1
0,0,0,0,0,2507,0.0,56.0,360.0,1.0,0,2507.0,0.15555555555555556,44.767857142857146,1
1,1,2,0,1,5746,0.0,144.0,84.0,1.0,0,5746.0,1.7142857142857142,39.90277777777778,1
1,1,0,0,0,2473,1843.0,159.0,360.0,1.0,0,4316.0,0.44166666666666665,27.144654088050313,0
1,1,1,1,0,3399,1640.0,111.0,180.0,1.0,2,5039.0,0.6166666666666667,45.3963963963964,1
1,1,2,0,0,3717,0.0,120.0,360.0,1.0,1,3717.0,0.3333333333333333,30.975,1
1,1,0,0,0,2058,2134.0,88.0,360.0,1.0,2,4192.0,0.24444444444444444,47.63636363636363,1
0,0,1,0,0,3541,0.0,112.0,360.0,1.0,1,3541.0,0.3111111111111111,31.616071428571427,1
1,1,1,0,1,10000,0.0,155.0,360.0,1.0,0,10000.0,0.4305555555555556,64.51612903225806,0
1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,4567.0,0.3194444444444444,39.71304347826087,1
1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,4531.0,0.34444444444444444,36.54032258064516,1
1,1,2,1,0,3601,1590.0,128.0,360.0,1.0,0,5191.0,0.35555555555555557,40.5546875,1
0,0,0,0,0,3166,2985.0,132.0,360.0,1.0,0,6151.0,0.36666666666666664,46.59848484848485,1
1,1,3,0,0,15000,0.0,300.0,360.0,1.0,0,15000.0,0.8333333333333334,50.0,1
1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,0,13649.0,1.0444444444444445,36.30053191489362,0
1,0,0,0,0,4917,0.0,130.0,360.0,0.0,0,4917.0,0.3611111111111111,37.823076923076925,1
1,1,0,0,1,5818,2160.0,184.0,360.0,1.0,1,7978.0,0.5111111111111111,43.358695652173914,1
0,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2,6784.0,0.3055555555555556,61.67272727272727,0
0,0,0,0,0,2500,0.0,67.0,360.0,1.0,2,2500.0,0.18611111111111112,37.3134328358209,1
1,0,1,0,0,4384,1793.0,117.0,360.0,1.0,2,6177.0,0.325,52.794871794871796,1
1,0,0,0,0,2935,0.0,98.0,360.0,1.0,1,2935.0,0.2722222222222222,29.948979591836736,1
1,0,0,0,0,2833,0.0,71.0,360.0,1.0,2,2833.0,0.19722222222222222,39.901408450704224,1
1,1,0,0,0,63337,0.0,490.0,180.0,1.0,2,63337.0,2.7222222222222223,129.25918367346938,1
1,1,1,0,1,9833,1833.0,182.0,180.0,1.0,2,11666.0,1.011111111111111,64.0989010989011,1
1,1,0,0,1,5503,4490.0,70.0,360.0,1.0,1,9993.0,0.19444444444444445,142.75714285714287,1
1,1,1,0,0,5250,688.0,160.0,360.0,1.0,0,5938.0,0.4444444444444444,37.1125,1
1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,0,7100.0,0.4888888888888889,40.34090909090909,1
0,0,3,1,0,1830,0.0,128.0,360.0,0.0,2,1830.0,0.35555555555555557,14.296875,0
0,0,0,0,0,4160,0.0,71.0,360.0,1.0,1,4160.0,0.19722222222222222,58.59154929577465,1
1,1,3,1,0,2647,1587.0,173.0,360.0,1.0,0,4234.0,0.48055555555555557,24.473988439306357,0
0,0,0,0,0,2378,0.0,46.0,360.0,1.0,0,2378.0,0.12777777777777777,51.69565217391305,0
1,1,1,1,0,4554,1229.0,158.0,360.0,1.0,2,5783.0,0.4388888888888889,36.60126582278481,1
1,1,3,1,0,3173,0.0,74.0,360.0,1.0,1,3173.0,0.20555555555555555,42.87837837837838,1
1,1,2,0,0,2583,2330.0,125.0,360.0,1.0,0,4913.0,0.3472222222222222,39.304,1
1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1,4957.0,0.4444444444444444,30.98125,1
1,1,0,1,0,3523,3230.0,152.0,360.0,0.0,0,6753.0,0.4222222222222222,44.42763157894737,0
1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,2,5251.0,0.35,41.67460317460318,1
1,1,0,0,0,6333,4583.0,259.0,360.0,1.0,1,10916.0,0.7194444444444444,42.14671814671814,1
1,1,0,0,0,2625,6250.0,187.0,360.0,1.0,0,8875.0,0.5194444444444445,47.45989304812834,1
1,1,0,0,0,9083,0.0,228.0,360.0,1.0,1,9083.0,0.6333333333333333,39.83771929824562,1
1,0,0,0,0,8750,4167.0,308.0,360.0,1.0,0,12917.0,0.8555555555555555,41.938311688311686,0
1,1,3,0,0,2666,2083.0,95.0,360.0,1.0,0,4749.0,0.2638888888888889,49.98947368421052,1
0,1,0,0,1,5500,0.0,105.0,360.0,0.0,0,5500.0,0.2916666666666667,52.38095238095238,0
0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1,2928.0,0.3611111111111111,22.523076923076925,1
0,0,0,0,0,3813,0.0,116.0,180.0,1.0,2,3813.0,0.6444444444444445,32.87068965517241,1
1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,0,11500.0,0.4583333333333333,69.6969696969697,1
1,1,1,0,0,3875,0.0,67.0,360.0,1.0,2,3875.0,0.18611111111111112,57.83582089552239,0
1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,2,4666.0,0.20833333333333334,46.66,0
1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1,8334.0,0.5555555555555556,41.67,1
0,0,1,0,0,4723,0.0,81.0,360.0,1.0,1,4723.0,0.225,58.30864197530864,0
1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1,8667.0,0.6555555555555556,36.72457627118644,1
1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,2,7083.0,0.3611111111111111,54.48461538461538,1
1,1,0,0,0,3013,3033.0,95.0,300.0,1.0,2,6046.0,0.31666666666666665,63.642105263157895,1
1,0,0,0,1,6822,0.0,141.0,360.0,1.0,0,6822.0,0.39166666666666666,48.38297872340426,1
1,0,0,1,0,6216,0.0,133.0,360.0,1.0,0,6216.0,0.36944444444444446,46.73684210526316,0
1,0,0,0,0,2500,0.0,96.0,480.0,1.0,1,2500.0,0.2,26.041666666666668,0
1,0,0,0,0,5124,0.0,124.0,360.0,0.0,0,5124.0,0.34444444444444444,41.32258064516129,0
1,1,1,0,0,6325,0.0,175.0,360.0,1.0,1,6325.0,0.4861111111111111,36.142857142857146,1
1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,0,24996.0,1.5833333333333333,43.85263157894737,0
0,0,0,0,1,15759,0.0,55.0,360.0,1.0,1,15759.0,0.1527777777777778,286.5272727272727,1
1,1,2,0,0,5185,0.0,155.0,360.0,1.0,1,5185.0,0.4305555555555556,33.45161290322581,1
1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,0,17196.0,1.2666666666666666,45.252631578947366,1
1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,2,5049.0,0.6166666666666667,45.486486486486484,0
0,0,0,0,0,2764,1459.0,110.0,360.0,1.0,2,4223.0,0.3055555555555556,38.39090909090909,1
1,1,0,0,0,4817,923.0,120.0,180.0,1.0,2,5740.0,0.6666666666666666,47.833333333333336,1
1,1,3,0,0,8750,4996.0,130.0,360.0,1.0,0,13746.0,0.3611111111111111,105.73846153846154,1
1,1,0,0,0,4310,0.0,130.0,360.0,1.0,1,4310.0,0.3611111111111111,33.15384615384615,1
1,0,0,0,0,3069,0.0,71.0,480.0,1.0,2,3069.0,0.14791666666666667,43.225352112676056,0
1,1,2,0,0,5391,0.0,130.0,360.0,1.0,2,5391.0,0.3611111111111111,41.46923076923077,1
1,1,0,0,0,3333,2500.0,128.0,360.0,1.0,1,5833.0,0.35555555555555557,45.5703125,1
1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1,10173.0,0.8222222222222222,34.36824324324324,1
0,0,0,0,0,6000,0.0,156.0,360.0,1.0,2,6000.0,0.43333333333333335,38.46153846153846,1
1,0,0,0,1,7167,0.0,128.0,360.0,1.0,2,7167.0,0.35555555555555557,55.9921875,1
1,1,2,0,0,4566,0.0,100.0,360.0,1.0,2,4566.0,0.2777777777777778,45.66,0
1,0,1,0,0,3667,0.0,113.0,180.0,1.0,2,3667.0,0.6277777777777778,32.45132743362832,1
1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1,3946.0,0.36666666666666664,29.893939393939394,1
1,1,0,1,0,3010,3136.0,128.0,360.0,0.0,2,6146.0,0.35555555555555557,48.015625,0
1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,2,4750.0,0.37777777777777777,34.9264705882353,1
1,1,0,0,0,5488,0.0,125.0,360.0,1.0,0,5488.0,0.3472222222222222,43.904,1
1,0,3,0,0,9167,0.0,185.0,360.0,1.0,0,9167.0,0.5138888888888888,49.55135135135135,1
1,1,3,0,0,9504,0.0,275.0,360.0,1.0,0,9504.0,0.7638888888888888,34.56,1
1,1,0,0,0,2583,2115.0,120.0,360.0,1.0,2,4698.0,0.3333333333333333,39.15,1
1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1,3618.0,0.6277777777777778,32.017699115044245,1
1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,2,4500.0,0.3138888888888889,39.823008849557525,1
1,1,2,0,0,3276,484.0,135.0,360.0,1.0,1,3760.0,0.375,27.85185185185185,1
0,0,0,0,0,3180,0.0,71.0,360.0,0.0,2,3180.0,0.19722222222222222,44.7887323943662,0
1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,2,4492.0,0.2638888888888889,47.28421052631579,1
1,0,0,1,0,3902,1666.0,109.0,360.0,1.0,0,5568.0,0.30277777777777776,51.08256880733945,1
0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1,3300.0,0.2861111111111111,32.03883495145631,0
1,1,2,1,0,2889,0.0,45.0,180.0,0.0,2,2889.0,0.25,64.2,0
1,0,0,1,0,2755,0.0,65.0,300.0,1.0,0,2755.0,0.21666666666666667,42.38461538461539,0
1,0,0,0,0,2500,20000.0,103.0,360.0,1.0,1,22500.0,0.2861111111111111,218.44660194174756,1
0,0,0,1,0,1963,0.0,53.0,360.0,1.0,1,1963.0,0.14722222222222223,37.0377358490566,1
0,0,0,0,1,7441,0.0,194.0,360.0,1.0,0,7441.0,0.5388888888888889,38.355670103092784,0
0,0,0,0,0,4547,0.0,115.0,360.0,1.0,1,4547.0,0.3194444444444444,39.53913043478261,1
1,1,0,1,0,2167,2400.0,115.0,360.0,1.0,2,4567.0,0.3194444444444444,39.71304347826087,1
0,0,0,1,0,2213,0.0,66.0,360.0,1.0,0,2213.0,0.18333333333333332,33.53030303030303,1
1,1,1,0,0,8300,0.0,152.0,300.0,0.0,1,8300.0,0.5066666666666667,54.60526315789474,0
1,1,3,0,0,81000,0.0,360.0,360.0,0.0,0,81000.0,1.0,225.0,0
0,0,1,1,1,3867,0.0,62.0,360.0,1.0,1,3867.0,0.17222222222222222,62.37096774193548,0
1,1,0,0,0,6256,0.0,160.0,360.0,1.0,2,6256.0,0.4444444444444444,39.1,1
1,1,0,1,0,6096,0.0,218.0,360.0,0.0,0,6096.0,0.6055555555555555,27.96330275229358,0
1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,0,4286.0,0.3055555555555556,38.96363636363636,1
0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1,5386.0,0.49444444444444446,30.258426966292134,0
0,0,0,0,0,2995,0.0,60.0,360.0,1.0,2,2995.0,0.16666666666666666,49.916666666666664,1
0,0,1,0,0,2600,0.0,160.0,360.0,1.0,2,2600.0,0.4444444444444444,16.25,0
1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,2,21600.0,0.6638888888888889,90.3765690376569,0
1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,0,3798.0,0.3111111111111111,33.910714285714285,1
1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1,4663.0,0.38333333333333336,33.789855072463766,1
1,1,0,0,0,5829,0.0,138.0,360.0,1.0,0,5829.0,0.38333333333333336,42.23913043478261,1
0,0,0,1,0,2720,0.0,80.0,360.0,0.0,2,2720.0,0.2222222222222222,34.0,0
1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,2,3539.0,0.2777777777777778,35.39,1
1,1,1,0,0,7250,1667.0,110.0,360.0,0.0,2,8917.0,0.3055555555555556,81.06363636363636,0
1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1,14880.0,0.26666666666666666,155.0,1
1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,0,6966.0,0.33611111111111114,57.570247933884296,1
0,0,1,1,0,4606,0.0,81.0,360.0,1.0,0,4606.0,0.225,56.864197530864196,0
1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1,5935.0,0.36944444444444446,44.62406015037594,1
1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,0,2936.12000084,0.24166666666666667,33.74850575678161,1
1,0,0,1,0,2717,0.0,60.0,180.0,1.0,2,2717.0,0.3333333333333333,45.28333333333333,1
0,0,1,0,1,8624,0.0,150.0,360.0,1.0,1,8624.0,0.4166666666666667,57.49333333333333,1
1,0,0,0,0,6500,0.0,105.0,360.0,0.0,0,6500.0,0.2916666666666667,61.904761904761905,0
1,0,0,0,0,12876,0.0,405.0,360.0,1.0,1,12876.0,1.125,31.79259259259259,1
1,1,0,0,0,2425,2340.0,143.0,360.0,1.0,1,4765.0,0.3972222222222222,33.32167832167832,1
1,0,0,0,0,3750,0.0,100.0,360.0,1.0,2,3750.0,0.2777777777777778,37.5,1
0,1,0,0,0,10047,0.0,128.0,240.0,1.0,1,10047.0,0.5333333333333333,78.4921875,1
1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1,3777.0,0.1388888888888889,75.54,1
1,1,0,0,0,2213,1125.0,128.0,360.0,1.0,2,3338.0,0.35555555555555557,26.078125,1
1,0,0,0,1,10416,0.0,187.0,360.0,0.0,2,10416.0,0.5194444444444445,55.70053475935829,0
0,1,0,1,1,7142,0.0,138.0,360.0,1.0,0,7142.0,0.38333333333333336,51.7536231884058,1
1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1,8724.0,0.5194444444444445,46.6524064171123,1
1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,0,9734.0,0.5,54.077777777777776,1
1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1,6700.0,0.4111111111111111,45.270270270270274,1
1,0,1,0,0,37719,0.0,152.0,360.0,1.0,1,37719.0,0.4222222222222222,248.15131578947367,1
1,1,0,0,0,7333,8333.0,175.0,300.0,1.0,0,15666.0,0.5833333333333334,89.52,1
1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,0,4676.0,0.3611111111111111,35.96923076923077,1
1,1,2,1,0,4652,0.0,110.0,360.0,1.0,0,4652.0,0.3055555555555556,42.29090909090909,1
1,1,0,0,0,3539,1376.0,55.0,360.0,1.0,0,4915.0,0.1527777777777778,89.36363636363636,0
1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,0,5050.0,0.4166666666666667,33.666666666666664,0
1,0,1,1,1,2769,1542.0,190.0,360.0,1.0,1,4311.0,0.5277777777777778,22.689473684210526,0
1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,0,3564.0,0.3472222222222222,28.512,0
1,1,2,1,0,1958,1456.0,60.0,300.0,1.0,2,3414.0,0.2,56.9,1
1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,0,5681.0,0.41388888888888886,38.12751677852349,0
1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,0,4949.0,0.5,54.98888888888889,1
1,0,0,0,1,7085,0.0,84.0,360.0,1.0,1,7085.0,0.23333333333333334,84.3452380952381,1
1,1,2,0,0,3859,0.0,96.0,360.0,1.0,1,3859.0,0.26666666666666666,40.197916666666664,1
1,1,0,0,0,4301,0.0,118.0,360.0,1.0,2,4301.0,0.3277777777777778,36.44915254237288,1
1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,2,6277.0,0.48055555555555557,36.283236994219656,0
1,0,2,0,0,4354,0.0,136.0,360.0,1.0,0,4354.0,0.37777777777777777,32.01470588235294,1
1,1,0,0,0,8334,0.0,160.0,360.0,1.0,1,8334.0,0.4444444444444444,52.0875,0
1,1,0,0,1,2083,4083.0,160.0,360.0,1.0,1,6166.0,0.4444444444444444,38.5375,1
1,1,3,0,0,7740,0.0,128.0,180.0,1.0,2,7740.0,0.7111111111111111,60.46875,1
1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,0,5203.0,0.425,34.00653594771242,1
0,0,1,1,0,5191,0.0,132.0,360.0,1.0,1,5191.0,0.36666666666666664,39.32575757575758,1
1,0,0,0,0,4166,0.0,98.0,360.0,0.0,1,4166.0,0.2722222222222222,42.51020408163265,0
1,0,0,0,0,6000,0.0,140.0,360.0,1.0,0,6000.0,0.3888888888888889,42.857142857142854,1
1,1,3,1,0,2947,1664.0,70.0,180.0,0.0,2,4611.0,0.3888888888888889,65.87142857142857,0
1,1,0,0,0,16692,0.0,110.0,360.0,1.0,1,16692.0,0.3055555555555556,151.74545454545455,1
0,1,2,1,0,210,2917.0,98.0,360.0,1.0,1,3127.0,0.2722222222222222,31.908163265306122,1
1,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2,6784.0,0.3055555555555556,61.67272727272727,0
1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,1,5529.0,0.45,34.129629629629626,1
1,1,1,1,0,2653,1500.0,113.0,180.0,0.0,0,4153.0,0.6277777777777778,36.75221238938053,0
1,1,3,0,0,4691,0.0,100.0,360.0,1.0,1,4691.0,0.2777777777777778,46.91,1
0,0,0,0,1,2500,0.0,93.0,360.0,1.0,2,2500.0,0.25833333333333336,26.881720430107528,1
1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,0,10180.0,0.45,62.839506172839506,1
1,1,2,0,1,16525,1014.0,150.0,360.0,1.0,0,17539.0,0.4166666666666667,116.92666666666666,1
1,1,2,0,0,6700,1750.0,230.0,300.0,1.0,1,8450.0,0.7666666666666667,36.73913043478261,1
1,1,2,0,0,2873,1872.0,132.0,360.0,0.0,1,4745.0,0.36666666666666664,35.946969696969695,0
1,1,1,0,1,16667,2250.0,86.0,360.0,1.0,1,18917.0,0.2388888888888889,219.96511627906978,1
1,1,2,0,0,2947,1603.0,128.0,360.0,1.0,2,4550.0,0.35555555555555557,35.546875,0
0,0,0,1,0,4350,0.0,154.0,360.0,1.0,0,4350.0,0.42777777777777776,28.246753246753247,1
1,1,3,1,0,3095,0.0,113.0,360.0,1.0,0,3095.0,0.3138888888888889,27.38938053097345,1
1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1,5233.0,0.35555555555555557,40.8828125,1
1,1,0,0,0,10833,0.0,234.0,360.0,1.0,1,10833.0,0.65,46.294871794871796,1
1,1,2,0,0,8333,0.0,246.0,360.0,1.0,1,8333.0,0.6833333333333333,33.8739837398374,1
1,1,1,1,0,1958,2436.0,131.0,360.0,1.0,0,4394.0,0.3638888888888889,33.541984732824424,1
1,0,2,0,0,3547,0.0,80.0,360.0,0.0,0,3547.0,0.2222222222222222,44.3375,0
1,1,1,0,0,18333,0.0,500.0,360.0,1.0,2,18333.0,1.3888888888888888,36.666,0
1,1,2,0,1,4583,2083.0,160.0,360.0,1.0,1,6666.0,0.4444444444444444,41.6625,1
1,0,0,0,0,2435,0.0,75.0,360.0,1.0,2,2435.0,0.20833333333333334,32.46666666666667,0
1,0,0,1,0,2699,2785.0,96.0,360.0,1.0,1,5484.0,0.26666666666666666,57.125,1
1,1,1,1,0,5333,1131.0,186.0,360.0,1.0,2,6464.0,0.5166666666666667,34.75268817204301,1
1,0,0,1,0,3691,0.0,110.0,360.0,1.0,0,3691.0,0.3055555555555556,33.554545454545455,1
0,0,0,1,1,17263,0.0,225.0,360.0,1.0,1,17263.0,0.625,76.72444444444444,1
1,1,0,0,0,3597,2157.0,119.0,360.0,0.0,0,5754.0,0.33055555555555555,48.35294117647059,0
0,1,1,0,0,3326,913.0,105.0,84.0,1.0,1,4239.0,1.25,40.371428571428574,1
1,1,0,1,0,2600,1700.0,107.0,360.0,1.0,0,4300.0,0.2972222222222222,40.18691588785047,1
1,1,0,0,0,4625,2857.0,111.0,12.0,1.0,2,7482.0,9.25,67.4054054054054,1
1,1,1,0,1,2895,0.0,95.0,360.0,1.0,1,2895.0,0.2638888888888889,30.473684210526315,1
1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,0,10699.0,0.5805555555555556,51.19138755980861,0
0,0,0,0,0,645,3683.0,113.0,480.0,1.0,0,4328.0,0.23541666666666666,38.30088495575221,1
0,0,0,0,0,3159,0.0,100.0,360.0,1.0,1,3159.0,0.2777777777777778,31.59,1
1,1,2,0,0,4865,5624.0,208.0,360.0,1.0,1,10489.0,0.5777777777777777,50.42788461538461,1
1,1,1,1,0,4050,5302.0,138.0,360.0,1.0,0,9352.0,0.38333333333333336,67.76811594202898,0
1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,1,5297.0,0.41333333333333333,42.71774193548387,1
1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,0,7926.0,0.675,32.617283950617285,1
1,1,0,0,0,20833,6667.0,480.0,360.0,1.0,2,27500.0,1.3333333333333333,57.291666666666664,1
1,0,0,0,0,3583,0.0,96.0,360.0,1.0,2,3583.0,0.26666666666666666,37.322916666666664,0
1,1,0,0,1,2479,3013.0,188.0,360.0,1.0,2,5492.0,0.5222222222222223,29.21276595744681,1
0,0,1,0,0,13262,0.0,40.0,360.0,1.0,2,13262.0,0.1111111111111111,331.55,1
1,0,0,1,0,3598,1287.0,100.0,360.0,1.0,0,4885.0,0.2777777777777778,48.85,0
